GA_ID,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
610802,465,490,1010,1247,1304,1802,989,1627,1636,2448,1912,,,,,,3722,3297,3547,2231,1903,1228,1310,3535,9133,6819,5814,25405,30314,35380,8627,6300,7098,712,4410,45285,30836,,
610302,,,,,,,,,,,,,,,,,,,7762,5232,5313,4830,5431,11398,16613,18177,19088,19357,20703,21616,21265,22173,20263,22630,23611,22708,26093,,
610602,6517,5136,4429,5003,7598,7673,3589,4208,5428,5711,8243,,,,16225,26384,30120,15722,21552,26000,26600,30000,32000,35400,81021,108021,130893,163813,183689,219708,245439,265397,278128,162703,232348,249361,301460,,
610322,370,,,,,1068,,,,,1665,,,,,20098,33000,43075,50882,59000,58105,54038,43757,66260,68740,84390,62687,72948,75405,79986,107552,129260,130653,135308,140399,154891,156104,,
610631,534,537,443,321,549,717,806,856,1171,1445,1481,,,3917,4135,5293,5665,5370,9176,7774,6786,6271,6923,5871,12083,9105,8643,12005,25513,28091,34409,38606,40358,40852,45840,48340,53450,,
610582,1294,,,,,1015,1069,1532,1496,1964,1739,2136,1994,2768,1861,1513,2387,3227,3487,3401,3357,3010,4135,3566,8346,5264,5864,5713,6518,6069,6778,7412,7838,7910,8350,8750,9180,,18298
610323,1003.9,,,,,855,,,,,1893,,,,,36733,49719,48167,64898,71065,92143,91918,93642,93206,98334,101822,110625,125340,142354,154053,149664,152562,154217,156428,158485,171205,178391,,
610125,1830,1290,2085,2818,4663,7301,11856,16193,16442,15489,23193,,27775,30861,31421,41057,45947,48519,48144,52855,54334,42754,40660,39888,43331,57230,62345,67866,75331,80050,85650,90470,90556,92791,94895,426920,99875,,99932
610327,1558.35,,,,,1172,,,,,2926,,,,,10507,13677,12531,20152,18451,18584,17456,16551,21227,26112,24655,28328,28835,24390,30300,36056,39297,39614,34714,33394,33533,32822,,
610424,5225,3905,4745,5155,5719,5805,7823,9519,11257,8157,6142,,,29585,75865,,,132700,,303320,334196,320000,354800,363500,380900,324310,392000,381600,430200,520760,560360,541760,553120,556228,574880,588241,595989,,471158
610502,6077,,,,,5924,8560,11172,8869,7599,8113,7980,11827,14648,16109,18647,22762,28024,42274,56486,58618,69737,85510,101114,105415,115265,148578,163795,184750,201560,227705,240968,248406,251303,262448,276404,292825,,330892
610115,3004,3617,3249,2258,2654,4283,4703,4581,7261,4472,4146,,5453,10142,16398,15613,14584,18587,23794,21892,26085,28835,29498,33527,35492,40889,45670,59400,59151,63402,64090,44216,46317,48116,55304,59915,60160,,74242
610527,3598,,,,,9036,10595,14097,15423,29332,41873,63745,74541,122595,183557,224880,301868,302352,354069,359542,333111,287108,241476,251538,391810,301269,445060,403385,460559,514677,488290,520614,532199,531985,537348,564982,588074,,479836
610427,10211,7109,9860,6735,6761,10457,12683,12380,11951,8298,7516,,,31200,39235,,,91100,,127972,136174,165144,200520,168168,189609,212931,248967,267200,311779,380222,353830,454491,467201,461223,473802,492304,499414,,366058
610423,,,,,,,5700,5691,6906,7096,8524,,,27963,30342,,,33100,,45100,56696,59674,91000,80000,91220,83666,120080,125000,130000,139000,150000,151970,155140,158581,165332,172266,173910,,81375
610126,360,470,150,305,175,414,564,836,1005,1313,2277,,1354,2820,4001,5559,8938,12408,16687,20790,24403,24632,25535,27023,30505,40364,39489,36838,44278,48705,50010,51334,51372,53755,57734,98220,72539,,26957
610114,451,438,431,389,154,232,2850,1730,1655,739,873,,2255,2980,5100,6956,7943,14004,22526,26863,30201,31503,36792,32314,27166,33709,33019,36804,42953,47385,53143,62708,64018,65748,67520,68349,68745,,31312
610621,1556,3064,2129,2569,2742,2912,3089,4253,4792,5858,6205,,,8000,10146,13300,12826,4197,10600,10600,14000,13000,16535,18600,65780,47780,64930,80580,90570,115570,160095,188000,230487,218083,234791,262215,252370,,
610624,683,848,1323,985,1313,1556,1640,824,1696,3192,4254,,,13442,15248,22422,26062,22456,29938,32167,33225,27000,27000,29000,31200,36300,40400,51400,56400,66300,70067,90130,98143,30290,33640,52048,95040,,
610829,1206,245,2777,893,3522,1743,3336,4186,4308,3945,6500,,,3566,3940,,3352,4063,3645,2515,2615,914,8085,1354,15195,8797,19189,7689,20428,40980,14253,41932,41962,26946,22829,24155,29814,,
610522,2469,,,,,4936,3466,4382,4955,3982,2881,3092,4814,6741,7331,22018,18590,8066,11875,11596,10319,9736,8007,7236,7221,7073,6525,6848,7106,9353,10648,11874,11914,11305,11263,11890,12370,,12217
610825,25,149,334,325,407,454,1143,625,819,1377,1965,,,1123,1457,,2144,3495,2847,4915,3141,3194,3255,3560,3798,4136,3540,3613,3423,3590,3358,2123,2300,2483,1791,3238,3920,,
610328,648.6,,,,,923,,,,,2227,,,,,14676,18180,14036,11140,4450,13065,5818,6090,7027,8229,9478,10432,11250,12850,14202,12268,15978,16156,17215,18550,18597,20477,,
610425,1973,2913,3400,6675,6412,10470,20802,30587,40736,48114,57180,90004,122700,177490,265000,,,425000,,650000,700000,700000,500000,600000,750300,708329,752600,636500,960000,1206000,1360000,1447154,1480442,1491939,1554681,1580251,1575799,,1167941
610422,,,,,,,2258,3426,3627,3229,4640,,,10612,13040,,,18500,,48785,48678,51474,50567,52046,78400,90856,123791,140382,150973,177682,184914,185239,189731,184742,191371,198282,206339,,162951
610304,6047.2,,,,,7358,,,,,16814,,,,,124837,133584,50782,125682,77708,48884,44012,50293,44473,62498,90634,108662,110032,113509,118487,119649,123918,125640,107544,118738,116472,121915,,
610581,2686,,,,1940,2532,5698,11939,8069,6469,7879,7969,11768,16541,17923,22123,23002,30040,28329,37984,36006,35025,34720,33450,35086,33934,73642,66242,76058,84833,85201,105898,110175,111078,114326,119560,124926,,72658
610629,3625,9386,6497,16590,12410,14592,12384,18262,19889,19222,16962,,,61409,75685,96033,122011,131676,160420,190420,230440,264019,274088,282145,354181,455123,512328,562456,602561,687511,678768,747446,752452,765961,795456,803466,866328,,
610524,3556,,,,,4291,8485,12407,12231,12895,15502,19756,30907,42327,56362,76017,83634,78584,102247,165699,111885,131509,113018,101366,122713,103363,136428,169168,186455,274901,313845,337377,348739,350536,355301,374898,393441,,482534
610426,1420,1590,1660,2725,2345,3085,3746,4229,5181,9537,3586,,,15097,12468,,,15700,,53879,72993,85888,119400,141355,165870,116587,194588,240150,344550,366650,400087,431845,441557,441711,451141,458047,459559,,365141
610528,6865,,,,,1877,2608,4237,7984,2788,3807,7372,7833,13507,15648,25392,41927,73927,66276,114545,130895,148074,149708,145176,146167,146377,146938,139672,162510,230342,263683,294027,304058,304326,322681,337621,349734,,245499
610828,2526,2191,4337,2700,3944,4033,4106,8368,3105,3408,4470,,,5257,7063,,8079,9493,6897,7885,15618,12503,28085,11617,13459,45720,105069,14942,149510,172710,123203,159013,149297,54164,106017,142108,174994,,
610526,10260,,,,,7105,8359,11909,16652,19017,15616,27223,49783,57203,112265,94903,145278,158241,212134,300140,300100,300255,300010,282100,224362,189279,210127,176070,227695,282205,287348,297362,303960,304295,312829,332367,348539,,568021
610625,189,250,548,480,1052,1186,1339,1420,2445,2362,3757,,,5412,6547,11478,11587,7750,10852,13776,11852,6742,8261,9001,12612,11633,11199,9582,9767,10670,11379,13292,14505,15091,16018,24870,50420,,
610831,717,510,1047,525,630,740,757,856,1121,1190,1417,,,3477,5775,,8500,1637,11005,11050,10412,10348,10402,10955,20377,11504,13011,12076,12347,14648,18272,20331,21313,20480,21535,22392,33371,,
610824,497,532,993,774,1293,2544,2671,2662,2350,2511,2188,,,2916,5614,,3836,3843,4290,6879,5638,2727,1433,1082,1638,1698,1551,3820,1438,10661,6099,6361,28006,7311,13124,14924,15942,,
610525,6004,,,,,5760,7784,8964,9633,15571,15794,23952,48007,65633,89196,116183,129212,98172,158431,216084,187332,190719,162852,148215,165606,155865,149613,179236,201867,322034,362819,399335,415118,416080,456174,482457,496514,,389428
610204,2909,1529,1783,1649,1882,2138,1989,3045,3585,2320,2353,,,,,,,31417,47317,,50454,54000,60186,78903,82098,80188,88832,95582,109259,131967,161782,220751,236670,237887,245698,262357,275995,,
610830,3180,5095,4410,2887,5748,5236,6082,7421,7730,8378,8711,,,8612,7310,,13750,10811,21983,10100,20107,2693,19714,9790,30345,25315,41108,25237,113998,174083,144187,229729,242618,273916,210884,215083,250867,,
611021,,,,,,,,,,,,,,,,,,,,,,3121,5643,6261,6724,7530,7772,7889,7967,8567,8419,8516,8236,7554,7992,8288,8677,,8450
610481,,,,,,,1902,5047,4190,7154,5502,,,37500,47500,52500,,49200,,65900,62225,50828,61434,61942,90584,98450,99695,94773,112760,116502,136956,156245,159972,161139,165249,173078,180207,,136996
140502,,,,,,,,,,,,,,,,,,,,,,,,11958,13108,15033,17132,17042,15525,15621,21068,20425,21093,14288,17729,19584,19512,,722
141082,500,758,1179,1024,1571,1999,1205,1407,2014,1802,1838,1705,2173,4500,4627,4806,5765,6768,6491,5944,,,,,,5007,5967,6908,7774,9498,9422,12033,14122,12804,15354,16309,16786,,9702
141181,,,,,,,,,,,3351,,2454,2125,2000,1942,1946,,,3713,3677,4293,5594,5613,5854,6655,3432,3700,3615,4786,4971,4289,4205,3937,4229,2766,1399,,
140105,,,,,,,,,,,,,,,,,,,,12644,,,,21136,,23724,19332,21218,23917,24901,22314,24296,23950,16514,25282,30086,31664,1120.3,554
140926,70,75,100,240,105,208,202,66,98,185,187,159,105,129,128,75,72,87,151,162,119,75,63,66,65,91,92,87,79,79,331,338,362,331,282,235,198,,
140121,,,,,,,,,,,7284,,,7516,7320,,,,,8632,,,,21958,,30532,13045,31471,34716,37465,38027,40566,41870,29897,45239,52117,52448,1777.2,886
141123,,,,,,,,,,,3613,,,3732,4403,,,,,,,,,,,6272,14118,3712,9311,9892,12075,21692,19492,17301,16088,25494,17153,,
140729,,,,,,,,,,,1370,,,2086,1553,,,,,,,,,,,2509,2143,2195,2252,2222,2237,2923,3024,2831,6171,3474,3367,,
141102,,,,,,,,,,,,,,,,,935,,,1024,1057,1005,939,,,1057,1108,664,863,903,1302,1311,1794,1852,1563,1852,889,,
141125,,,,,,,,,,,11586,,,,12333,,,,,,,,,,,6474,18184,2888,5304,16134,11420,12840,6135,6012,3308,7801,7140,,
140431,145,591,665,605,951,766,564,318,426,320,294,209,343,533,569,603,728,709,1503,701,711,676,667,1697,964,891,654,505,500,414,339,315,315,237,356,264,193,,98
140602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,64,105,338,341,88,749,462,,
