GA_ID,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
370911,285.5435016,286.0251849,286.124951,285.056688,285.0534662,285.4380044,285.8057004,285.8160405,286.0822121,285.9570353,285.448952,285.6264708,285.4485218,286.5389907,285.9279105,285.4920294,286.2933113,286.6361566,286.5904039,286.2467939,286.109691,286.7817218,285.5320285,286.3226446,285.75554,286.8974082,286.8021395,285.9411357,286.192431,285.8858137,285.6893856,285.7750124,286.1313969,286.7583071,286.5794632,286.7718183,286.9608796,286.88418,287.2034432,286.674586
370921,286.4437517,286.8179256,286.9718645,285.8796789,285.9847532,286.2737921,286.7788259,286.6523888,286.9258148,286.8770867,286.3730241,286.5310589,286.3280689,287.4636552,286.789104,286.324738,287.2005354,287.5565948,287.4724812,287.1967596,287.0304694,287.7346518,286.4226608,287.1722656,286.5828659,287.8258057,287.632991,286.7275474,287.1192758,286.8985544,286.5051561,286.6887404,287.1491929,287.6206792,287.4429975,287.6267091,287.8466595,287.9017377,288.1261005,287.5391251
370923,286.9418328,287.3253129,287.5274947,286.2708235,286.3017845,286.8109183,287.2340598,287.1300306,287.3320108,287.236266,286.8066065,286.9973003,286.7978131,287.9453651,287.2456148,286.7830168,287.6571816,288.0453181,288.0300866,287.7087813,287.4504737,288.1642169,286.8146593,287.5541816,287.014459,288.1982133,288.0860774,287.2316295,287.4781178,287.2562198,286.8692943,287.1430349,287.6369509,288.1286297,287.7964103,287.975132,288.3228781,288.2808505,288.6243367,288.0108285
370983,286.3442943,286.8001448,286.9263595,285.7704927,285.7766041,286.2147028,286.6341561,286.546001,286.7925624,286.6846177,286.2023126,286.3865399,286.2034522,287.315261,286.6316178,286.2038308,287.0679631,287.4532467,287.4345203,287.1362638,286.8886124,287.5762361,286.2933773,287.0345843,286.4859253,287.6381712,287.5528596,286.6688069,286.9589067,286.7032435,286.3953631,286.5693104,287.0367063,287.5604805,287.3173328,287.4909007,287.743549,287.7034346,288.0191674,287.3926282
370982,285.3885949,285.7768372,285.8950811,284.9501045,285.0344928,285.2649349,285.7207822,285.689256,286.0335462,285.9163441,285.394308,285.526192,285.3647311,286.4710348,285.8218683,285.3960791,286.1882441,286.4563827,286.450247,286.1336165,286.0724615,286.7112293,285.4874851,286.2833199,285.6983438,286.8526032,286.6806454,285.7847016,286.1595142,285.8353018,285.5958957,285.6974384,286.0224052,286.6455063,286.5125904,286.7010116,286.8542889,286.8523339,287.1053624,286.555076
370125,286.6100868,287.4262997,287.3977965,286.2153802,286.0271917,286.5836816,287.0643093,286.8774781,287.4421354,286.9522178,286.5941354,286.7954126,286.6386187,287.7841142,286.9397933,286.6164736,287.5430285,287.9933223,287.8672935,287.5611192,287.2984225,287.9262908,286.7464595,287.3874801,287.1621745,288.0829474,287.9465289,287.3551291,287.446041,286.9478992,286.7568152,286.9244492,287.2705912,288.2415036,287.818224,287.978883,288.1518795,288.1271927,288.3815703,287.8891399
370124,286.6620839,287.1338887,287.3053921,286.0497796,286.0178558,286.5707404,286.9570474,286.8384246,287.1022341,286.9605068,286.5195698,286.7144014,286.5294298,287.6647392,286.954212,286.5189237,287.3811445,287.8197369,287.8145612,287.4923314,287.1924899,287.862132,286.5834834,287.3016089,286.8112915,287.9194224,287.839143,287.0163325,287.2213328,286.9779051,286.6491853,286.8969312,287.3635821,287.9149887,287.5818745,287.738846,288.0421892,287.9591387,288.3172939,287.7171076
370116,285.0206909,285.490282,285.5989938,284.535612,284.5011557,284.8671801,285.229721,285.309851,285.5672135,285.3670808,284.9095676,285.0883644,284.9285404,286.0485928,285.3526605,284.9284166,285.7135306,286.0518168,286.0341956,285.6969611,285.5944913,286.2487473,285.0228702,285.8208084,285.2779028,286.4217695,286.3129151,285.4201443,285.6946274,285.3068576,285.1621107,285.2541842,285.5209323,286.2473228,286.1034905,286.2743592,286.4737201,286.3538436,286.6617914,286.1130683
370113,286.1672866,286.7784098,286.8758287,285.6582637,285.5401055,286.0984314,286.5263717,286.3907505,286.6986848,286.5125386,286.021783,286.2659805,286.0581117,287.176189,286.4843668,286.0400822,286.9150949,287.3490356,287.3054477,287.0179263,286.7603917,287.4050381,286.1752749,286.8782839,286.3906934,287.5007511,287.4326935,286.6213617,286.8409242,286.4842622,286.2717379,286.4370079,286.8636551,287.5048916,287.1754533,287.3868996,287.5892295,287.450346,287.8308354,287.2210753
370102,286.279221,286.9576961,287.0548434,285.7712897,285.5930767,286.1398774,286.6612392,286.4810061,286.8730994,286.5741654,286.1156808,286.3619783,286.1720539,287.312286,286.5814839,286.1127195,287.0125623,287.4764111,287.3908181,287.0740409,286.8401086,287.4975992,286.2778681,286.9300043,286.5609095,287.6788877,287.5180078,286.7527814,286.9935461,286.5304434,286.3257176,286.4694614,286.8631547,287.7006198,287.3156676,287.51565,287.7060558,287.5794867,287.867276,287.3849082
370105,286.7104717,287.4438423,287.5127366,286.2346873,286.0411483,286.6151767,287.1287729,286.9137577,287.3983567,287.0157206,286.5891031,286.8314657,286.64944,287.7876578,287.016972,286.6028114,287.5289372,287.9949654,287.8984167,287.5896829,287.3356331,287.9929988,286.7279462,287.394277,287.0663655,288.1274743,287.9742788,287.2750828,287.4539529,286.9939092,286.8097381,286.9712446,287.348022,288.2226417,287.7804116,287.9975224,288.1704772,288.0924306,288.3788542,287.9052861
370126,286.4256961,287.3041025,287.1789643,286.086733,285.8950657,286.4583446,286.8274532,286.7149219,287.3427512,286.7690948,286.4291522,286.6584833,286.5380488,287.6159231,286.787267,286.4821377,287.3868604,287.8163155,287.7233794,287.4044691,287.1503787,287.7165378,286.6685073,287.2611059,287.1087035,287.8326962,287.768382,287.3113518,287.2567934,286.7558871,286.594843,286.7123543,287.0225042,288.0233013,287.6204894,287.791561,287.9618277,287.8790648,288.1799792,287.7570577
370181,285.8209347,286.483279,286.5266811,285.3362321,285.2113669,285.6613944,286.1561517,286.0523866,286.4009934,286.1201538,285.6867619,285.8785583,285.7114153,286.9156244,286.0877733,285.6976388,286.536733,286.9929126,286.9456306,286.6011193,286.3483166,286.9936421,285.8446171,286.471441,286.135398,287.2662846,287.0654113,286.2994675,286.5636372,286.07844,285.8706067,286.0154824,286.3703042,287.2341016,286.9720294,287.0416309,287.2608011,287.1821033,287.4573243,286.9277333
370104,286.7149696,287.4162626,287.5134678,286.2257207,286.0346496,286.6170385,287.1195878,286.91031,287.3522055,287.0196954,286.5722713,286.8226798,286.6396925,287.7643767,287.0327042,286.5937886,287.5074217,287.9723819,287.8980855,287.5963609,287.3267842,287.9865943,286.7173669,287.3967171,287.0123808,288.1007664,287.9731196,287.2488003,287.4321509,287.0019458,286.8128387,286.9769963,287.3774401,288.1756867,287.74802,287.9822163,288.1562708,288.0438434,288.3747061,287.8454716
370112,285.6400789,286.2949634,286.3763958,285.1605615,285.0301802,285.5202387,286.017028,285.8655911,286.203897,286.0002472,285.5327544,285.7387479,285.5455916,286.708156,285.9712926,285.5249383,286.3788542,286.8451884,286.7513392,286.4124837,286.1986043,286.8311789,285.6882208,286.3447073,285.9343066,287.0558412,286.9122213,286.1128248,286.3640828,285.9134981,285.7190249,285.8457374,286.2446046,287.0192649,286.7149192,286.8746948,287.0635923,286.9451041,287.2377297,286.7391633
370103,286.2866585,286.9573063,287.0559233,285.797435,285.6190231,286.1788006,286.6689018,286.5008483,286.8672966,286.5977245,286.1182112,286.3857089,286.1801825,287.312638,286.6007353,286.1203737,287.0189597,287.476916,287.3995853,287.1052809,286.8672229,287.5118898,286.29671,286.9624719,286.5333996,287.6537309,287.5343356,286.7539783,286.9838375,286.5571671,286.3612965,286.5134141,286.9107682,287.6846639,287.2998213,287.519527,287.7130793,287.564655,287.8910351,287.3458242
370832,287.295327,287.5909971,287.828632,286.548583,286.6043668,287.1571831,287.591819,287.4891876,287.5941829,287.5025817,287.1075608,287.3359871,287.0812376,288.2521672,287.5367185,287.092627,287.992336,288.329814,288.3027313,288.0171318,287.7654906,288.5163353,287.0967533,287.8114998,287.3094503,288.546216,288.3722459,287.5258806,287.8190368,287.6043039,287.1702587,287.4632079,288.0540011,288.4203927,288.0658694,288.2873904,288.6466285,288.6531011,289.0406958,288.3641345
370830,287.0597446,287.4095734,287.6116144,286.3878307,286.4820506,286.8874842,287.388236,287.2642914,287.4284222,287.404371,286.9288918,287.1247144,286.909363,288.051859,287.3582689,286.8896161,287.7846777,288.1339726,288.0517533,287.7784208,287.5788897,288.3060194,286.9332867,287.6766041,287.1007421,288.3792968,288.1866339,287.2862411,287.6523393,287.4611378,287.0255404,287.267968,287.8268832,288.197665,287.9186063,288.1365508,288.4412328,288.4797399,288.7845212,288.1467162
370827,287.3782412,287.6754738,287.9483811,286.8991692,287.0367566,287.3512439,287.9125136,287.8087111,287.8878437,288.0376085,287.4575324,287.6402631,287.3794136,288.6570054,287.9879366,287.4579485,288.2804441,288.5122386,288.4544926,288.1095483,288.146593,288.7188522,287.3827987,288.2501462,287.650817,288.926651,288.7112494,287.7469803,288.1027274,288.0521238,287.6463393,287.8985805,288.4904727,288.5281914,288.2488993,288.709331,288.8959178,288.8827467,289.1531538,288.6996258
370826,287.1130787,287.4508121,287.674191,286.7944856,286.9469329,287.145022,287.641494,287.5581371,287.6783097,287.919602,287.3085269,287.4671245,287.2602053,288.5096845,287.8560785,287.3193444,288.046597,288.3677551,288.2987631,287.9396084,288.0021964,288.485856,287.2650593,288.2022595,287.5209034,288.7822583,288.6127545,287.6204825,287.9285689,287.8721255,287.5263552,287.7559877,288.2024668,288.2996288,288.0549196,288.5260227,288.7086892,288.6541828,288.8770823,288.4731887
370883,286.614523,286.9196239,287.11688,286.1508987,286.2806544,286.4692137,287.0228048,286.9068816,287.1548751,287.2352008,286.6493283,286.8228105,286.5821848,287.7580363,287.1007388,286.6101626,287.4435799,287.730249,287.64051,287.3279065,287.2973624,287.9365541,286.670776,287.4838643,286.8308123,288.1622141,287.9046168,286.9679907,287.3487112,287.1699843,286.8140411,286.9993457,287.4716722,287.7604325,287.5696916,287.8760645,288.0836335,288.1570793,288.3561489,287.802835
370831,286.0749875,286.4032769,286.5763017,285.6211684,285.7392256,285.9198505,286.4624908,286.3639648,286.6653866,286.6387191,286.1037481,286.2575943,286.012397,287.183797,286.551708,286.061954,286.901842,287.185473,287.130393,286.8331589,286.7432053,287.4017201,286.1465439,286.9460898,286.3370001,287.5900413,287.3606196,286.4574824,286.8762483,286.582218,286.2731843,286.4116388,286.8062325,287.2762022,287.1431523,287.3482307,287.5517323,287.6068208,287.8135692,287.2375405
370882,287.0016439,287.3494153,287.5543342,286.4141456,286.5287999,286.8267952,287.3682384,287.240637,287.4588061,287.4703666,286.9320488,287.1178409,286.8858605,288.0435604,287.3732769,286.88366,287.7709472,288.1085449,287.9927236,287.7243379,287.5989393,288.312039,286.9506017,287.723273,287.1129793,288.4424139,288.1950161,287.2747958,287.6634571,287.4898007,287.0488082,287.2844021,287.7943583,288.1444417,287.9183324,288.1580944,288.4360487,288.4853287,288.7333819,288.1342573
370811,287.2358304,287.5612938,287.7805908,286.6560988,286.7809256,287.1179447,287.6411447,287.5347457,287.690082,287.7443328,287.2088975,287.3913423,287.1494176,288.3310207,287.6719174,287.1790616,288.0351424,288.3369642,288.2386626,287.9417363,287.8581515,288.5303642,287.1717909,287.9874617,287.3760555,288.7046287,288.4582737,287.5308664,287.8832669,287.7564407,287.3213846,287.5756026,288.1368167,288.3573023,288.0814593,288.4231481,288.6809791,288.6828768,288.9843754,288.4184502
370829,287.3541337,287.6400858,287.880803,286.6731352,286.7834669,287.2281257,287.7215538,287.6182344,287.68747,287.7180972,287.2460685,287.4619301,287.1916099,288.3746909,287.6995501,287.2309775,288.0999967,288.4004156,288.3220965,288.025158,287.8915448,288.5840182,287.1809275,287.971421,287.4168723,288.7238229,288.4937139,287.5822396,287.9550594,287.8035196,287.3554145,287.6168688,288.2506583,288.4430644,288.1274897,288.4822576,288.7538881,288.7500115,289.1081465,288.5092798
370828,287.4335735,287.7074902,287.9726239,286.8465889,286.9921704,287.3875557,287.9367071,287.8230298,287.8171437,287.9660966,287.4197334,287.6325443,287.3350061,288.6438363,287.9614235,287.4400792,288.3117113,288.5180756,288.4557894,288.1090295,288.1197238,288.7268898,287.3423723,288.1771176,287.6450642,288.9330456,288.6758918,287.7186243,288.1005301,288.0580674,287.6169752,287.8848512,288.5434491,288.5364139,288.2229726,288.7066007,288.882584,288.8933031,289.2124914,288.7105637
370881,286.6795772,287.0115387,287.2108561,286.1520671,286.2638234,286.4961941,287.0347908,286.9199942,287.1938122,287.1833082,286.6414054,286.8316188,286.5761189,287.7383747,287.0887022,286.5925427,287.4734756,287.7912091,287.6840566,287.4036995,287.2973828,288.0037577,286.6646683,287.4484234,286.8411904,288.1449036,287.8979681,286.9831033,287.3972094,287.1724639,286.7872329,286.977818,287.4160004,287.8320909,287.668757,287.887291,288.124948,288.1889888,288.3942545,287.796598
370323,284.5256444,284.9295054,285.0889523,284.0592041,284.0165388,284.3273472,284.7397821,284.7442005,285.0081159,284.8998428,284.459518,284.592382,284.4901917,285.5709202,284.8596263,284.4516841,285.26411,285.4865467,285.4925415,285.1195804,285.0162063,285.6854874,284.5155974,285.3407082,284.7828737,285.8842452,285.7862326,284.8547428,285.1822481,284.7333857,284.5942972,284.6706094,284.9777712,285.7425985,285.6388224,285.7949741,285.9867232,285.7982894,286.0782724,285.6137428
370322,286.36956,287.2104267,287.0745147,286.0058551,285.7910142,286.3137535,286.7220355,286.7682992,287.1888506,286.6558107,286.2630665,286.4798976,286.4430373,287.5356725,286.6286265,286.3721333,287.2465039,287.6683383,287.6285373,287.3174649,286.9756721,287.6235263,286.518143,287.1382955,286.9309273,287.879209,287.6577131,287.1232123,287.2554384,286.691308,286.5332064,286.6763233,287.027371,288.0423004,287.6533248,287.755126,288.014301,287.8675308,288.1988805,287.5960538
370303,286.3454417,286.9473987,286.9063108,285.7845085,285.5890821,286.0964043,286.645569,286.6466519,286.8514965,286.4946889,286.0569963,286.2582578,286.196126,287.3605544,286.4359505,286.1448332,286.9869451,287.3347113,287.4349026,287.0874824,286.7781424,287.4239301,286.2458512,286.9178002,286.5963385,287.852258,287.4719373,286.7890652,287.1582716,286.5502626,286.3216521,286.4302479,286.8491965,287.7665855,287.4758716,287.5812243,287.8948748,287.6814076,288.0230339,287.2730733
370302,285.2503439,285.7529609,285.8154462,284.6757971,284.5683349,284.9394049,285.5009329,285.4585313,285.6328552,285.4181402,284.9813864,285.1780412,285.0501135,286.2400933,285.3837776,285.0263681,285.8226057,286.1745639,286.2642491,285.8958754,285.6592802,286.2870753,285.1628174,285.8396702,285.4090775,286.6625857,286.4102144,285.5622923,285.9333071,285.4049147,285.1870454,285.3034043,285.6758071,286.4847165,286.2807715,286.4170147,286.6611326,286.4784142,286.7947756,286.1715187
370306,286.0622383,286.6703451,286.6660938,285.5060133,285.3548876,285.8113681,286.3202239,286.3050327,286.532232,286.2353745,285.7924302,285.9932887,285.875972,287.0917965,286.1884488,285.8519143,286.6745421,287.0681847,287.1461377,286.7862835,286.4923373,287.1519795,285.9679268,286.6119867,286.270271,287.5303085,287.2075931,286.4519227,286.7955753,286.2723365,286.0273945,286.1605955,286.5276041,287.4143245,287.1758961,287.2364871,287.5193434,287.3712737,287.6918597,287.0226547
370304,284.5094571,284.9616898,285.0742877,283.9681417,283.9158232,284.2392333,284.7399338,284.7106773,284.9107836,284.7612451,284.3375587,284.5032102,284.3513968,285.5190455,284.7293611,284.3225505,285.1316361,285.4866633,285.4987436,285.1164934,284.9585854,285.5943274,284.4918059,285.1903779,284.688203,285.8937927,285.729174,284.8257643,285.1662278,284.6789903,284.4960224,284.6002792,284.9703197,285.7020148,285.5377024,285.704516,285.9002574,285.7420955,286.0260511,285.5025905
370321,286.5012362,287.2181306,287.1045188,286.0318566,285.8270689,286.349734,286.8571669,286.8740613,287.1710876,286.7219477,286.2999286,286.5027244,286.4608268,287.6095089,286.6585329,286.3986174,287.2628874,287.6574658,287.6811067,287.3423326,287.0146153,287.6681551,286.5189921,287.1669496,286.905582,288.0584074,287.7040855,287.1068342,287.3988799,286.7678588,286.5927828,286.7154858,287.1509787,288.0754778,287.7373004,287.8394809,288.1425224,287.9537413,288.2960218,287.5851496
370305,286.2815826,286.8620473,286.8167801,285.7391409,285.5138676,286.0389466,286.6155959,286.5916335,286.8076119,286.459343,286.0249346,286.1961972,286.1704623,287.2777481,286.3747308,286.0951559,286.931086,287.2780402,287.3736051,287.0204515,286.683631,287.3031099,286.2027869,286.8871601,286.5407696,287.7382116,287.3870197,286.7424635,287.1033348,286.4589406,286.259916,286.3480139,286.7578842,287.7365554,287.4082088,287.5338503,287.8516269,287.6013202,287.9720943,287.2318795
371624,286.0267899,286.9594628,286.6976988,285.7244392,285.3588768,285.9475261,286.2849922,286.3636364,286.955482,286.2558757,285.9064021,286.1939374,286.3255379,287.2051451,286.3478292,286.0268626,286.7757234,287.2702211,287.313368,287.038036,286.773927,287.1753932,286.3657632,286.921369,286.7452697,287.3228768,287.2150124,286.9153322,286.8326872,286.2254158,286.2567993,286.3066483,286.4552574,287.5818454,287.1256492,287.2958153,287.6092219,287.226816,287.6884364,287.3603502
